date,time,site,ipa,station,observer,tide,water_level,secchi_m,depth_m,species,tax_group,org_type,length_mm,fish_notes,transect_notes
2019-05-20T00:00:00Z,1899-12-30T12:15:00Z,SHR,Restored,0,NA,Ebb,-2.2,NA,3,Tube Snout,Aulorhynchus,Fish,135,NA,
2019-05-21T00:00:00Z,1899-12-30T11:00:00Z,COR,Natural,1,NA,Ebb,1.9,NA,5,Chinook,Salmon,Fish,135,NA,
2019-05-22T00:00:00Z,1899-12-30T10:43:00Z,TUR,Armored,0,NA,Ebb,1.3,NA,14.7,Tube Snout,Sygnathid,Fish,135,NA,
2019-07-16T00:00:00Z,1899-12-30T11:50:00Z,COR,Natural,2,NA,Low,-1.8,3,15.5,Chinook,Salmon,Fish,135,Hatchery,
2019-07-16T00:00:00Z,1899-12-30T11:59:00Z,COR,Natural,1,NA,Flood,-1.7,NA,6.6,Herring,Forage Fish,Fish,135,NA,
2019-07-16T00:00:00Z,1899-12-30T11:59:00Z,COR,Natural,1,NA,Flood,-1.7,NA,6.6,Surf Smelt,Forage Fish,Fish,135,NA,
2019-07-16T00:00:00Z,1899-12-30T13:45:00Z,COR,Armored,0,NA,Flood,0,NA,7,Chinook,Salmon,Fish,135,Hatchery,
2018-07-12T00:00:00Z,1899-12-30T15:00:00Z,COR,Natural,1,TBF,NA,NA,NA,NA,Sand Lance,Forage Fish,Fish,134,NA,
2019-05-20T00:00:00Z,1899-12-30T12:15:00Z,SHR,Restored,0,NA,Ebb,-2.2,NA,3,Tube Snout,Aulorhynchus,Fish,134,NA,
2019-07-16T00:00:00Z,1899-12-30T11:59:00Z,COR,Natural,1,NA,Flood,-1.7,NA,6.6,Chinook,Salmon,Fish,134,Hatchery,
2019-07-16T00:00:00Z,1899-12-30T13:57:00Z,COR,Natural,0,NA,Flood,0.7,NA,4,Snake Prickleback,Stichaeid,Fish,134,NA,
2019-07-16T00:00:00Z,1899-12-30T13:45:00Z,COR,Armored,0,NA,Flood,0,NA,7,Chinook,Salmon,Fish,134,NA,
2019-05-21T00:00:00Z,1899-12-30T11:00:00Z,COR,Natural,1,NA,Ebb,1.9,NA,5,Chinook,Salmon,Fish,133,NA,
2019-05-21T00:00:00Z,1899-12-30T12:00:00Z,COR,Restored,0,NA,Ebb,-0.3,NA,4,Surf Smelt,Forage Fish,Fish,133,NA,
2018-06-12T00:00:00Z,1899-12-30T15:55:00Z,TUR,Armored,1,TBF,Flood,NA,NA,5.114754098360656,Buffalo Sculpin,Cottidae,Fish,132,NA,
2019-05-21T00:00:00Z,1899-12-30T11:00:00Z,COR,Natural,1,NA,Ebb,1.9,NA,5,Herring,Forage Fish,Fish,132,NA,
2019-06-20T00:00:00Z,1899-12-30T15:16:00Z,SHR,Restored,0,NA,Flood,-0.3,NA,4,Tube Snout,Sygnathid,Fish,132,NA,
2018-07-18T00:00:00Z,1899-12-30T11:40:00Z,EDG,Natural,0,NA,NA,NA,NA,NA,Chum,Salmon,Fish,131,NA,
2018-08-29T00:00:00Z,1899-12-30T11:02:00Z,COR,Restored,1,"JS, GS",NA,NA,NA,NA,Chinook,Salmon,Fish,131,Hatchery,
2019-06-18T00:00:00Z,1899-12-30T14:30:00Z,FAM,Restored,0,NA,Flood,-0.5,NA,9,Snake Prickleback,Stichaeid,Fish,131,NA,
2019-06-20T00:00:00Z,1899-12-30T15:25:00Z,SHR,Armored,2,NA,Flood,0.4,NA,50,Coho,Salmon,Fish,131,hatchery,
2018-06-11T00:00:00Z,1899-12-30T12:00:00Z,SHR,Armored,0,GS,Flood,NA,NA,2.0655737704918034,Speckled Sand Dab,Flatfish,Fish,130,NA,
2018-08-29T00:00:00Z,1899-12-30T10:46:00Z,COR,Natural,0,"JS, GS",NA,NA,NA,NA,Chinook,Salmon,Fish,130,Hatchery,
2019-05-21T00:00:00Z,1899-12-30T11:00:00Z,COR,Natural,1,NA,Ebb,1.9,NA,5,Chinook,Salmon,Fish,130,NA,
2019-05-21T00:00:00Z,1899-12-30T11:00:00Z,COR,Natural,1,NA,Ebb,1.9,NA,5,Herring,Forage Fish,Fish,130,NA,
2019-05-21T00:00:00Z,1899-12-30T11:00:00Z,COR,Natural,1,NA,Ebb,1.9,NA,5,Herring,Forage Fish,Fish,130,NA,
2019-05-21T00:00:00Z,1899-12-30T11:00:00Z,COR,Natural,1,NA,Ebb,1.9,NA,5,Herring,Forage Fish,Fish,130,NA,
2019-06-18T00:00:00Z,1899-12-30T10:56:00Z,COR,Natural,1,NA,Ebb,-0.5,NA,6,Surf Smelt,Forage Fish,Fish,130,NA,
2019-06-18T00:00:00Z,1899-12-30T11:05:00Z,COR,Natural,0,NA,Ebb,-0.5,NA,3,Pile Perch,Perch,Fish,130,NA,
2019-06-18T00:00:00Z,1899-12-30T14:30:00Z,FAM,Restored,0,NA,Flood,-0.5,NA,9,Snake Prickleback,Stichaeid,Fish,130,NA,
2019-07-16T00:00:00Z,1899-12-30T11:59:00Z,COR,Natural,1,NA,Flood,-1.7,NA,6.6,Herring,Forage Fish,Fish,130,NA,
2019-07-16T00:00:00Z,1899-12-30T11:59:00Z,COR,Natural,1,NA,Flood,-1.7,NA,6.6,Surf Smelt,Forage Fish,Fish,130,NA,
2019-07-16T00:00:00Z,1899-12-30T11:59:00Z,COR,Natural,1,NA,Flood,-1.7,NA,6.6,Striped Perch,Perch,Fish,130,NA,
2019-09-06T00:00:00Z,1899-12-30T08:15:00Z,COR,Restored,0,NA,NA,NA,NA,4,Speckled Sand Dab,Flatfish,Fish,130,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Pipefish,Sygnathid,Fish,130,NA,
2019-05-22T00:00:00Z,1899-12-30T15:36:00Z,FAM,Armored,0,NA,Flood,-0.5,NA,6,Shiner Perch,Perch,Fish,129,NA,
2019-07-16T00:00:00Z,1899-12-30T13:45:00Z,COR,Armored,0,NA,Flood,0,NA,7,Chinook,Salmon,Fish,129,Hatchery,
2019-08-13T00:00:00Z,1899-12-30T09:49:00Z,COR,Natural,2,NA,NA,NA,NA,19.9,Chum,Salmon,Fish,129,NA,
2019-08-20T00:00:00Z,1899-12-30T16:03:00Z,SHR,Restored,0,NA,NA,NA,NA,8,Shiner Perch,Perch,Fish,129,NA,
2019-09-30T00:00:00Z,1899-12-30T13:29:00Z,SHR,Restored,1,NA,NA,NA,NA,14,Tube Snout,Sygnathid,Fish,129,NA,
2018-09-12T00:00:00Z,1899-12-30T12:35:00Z,COR,Armored,0,"TBF, MS",NA,NA,NA,NA,White Spotted Greenling,Hexagrammidae,Fish,128,NA,
2019-05-20T00:00:00Z,1899-12-30T12:15:00Z,SHR,Restored,0,NA,Ebb,-2.2,NA,3,Tube Snout,Aulorhynchus,Fish,128,NA,
2019-05-21T00:00:00Z,1899-12-30T11:00:00Z,COR,Natural,1,NA,Ebb,1.9,NA,5,Chinook,Salmon,Fish,128,NA,
2019-05-21T00:00:00Z,1899-12-30T11:00:00Z,COR,Natural,1,NA,Ebb,1.9,NA,5,Herring,Forage Fish,Fish,128,NA,
2019-05-21T00:00:00Z,1899-12-30T11:00:00Z,COR,Natural,1,NA,Ebb,1.9,NA,5,Herring,Forage Fish,Fish,128,NA,
2018-08-03T00:00:00Z,1899-12-30T12:08:00Z,DOK,Armored,1,"OS, GS",NA,NA,NA,NA,Chinook,Salmon,Fish,127,NA,
2019-05-21T00:00:00Z,1899-12-30T11:00:00Z,COR,Natural,1,NA,Ebb,1.9,NA,5,Chinook,Salmon,Fish,127,NA,
2019-06-20T00:00:00Z,1899-12-30T16:05:00Z,SHR,Natural,0,NA,Flood,2.1,NA,8,Tube Snout,Sygnathid,Fish,127,NA,
2019-06-20T00:00:00Z,1899-12-30T16:05:00Z,SHR,Natural,0,NA,Flood,2.1,NA,8,Tube Snout,Sygnathid,Fish,127,NA,
2019-07-16T00:00:00Z,1899-12-30T11:59:00Z,COR,Natural,1,NA,Flood,-1.7,NA,6.6,Chinook,Salmon,Fish,127,Hatchery,
2019-07-16T00:00:00Z,1899-12-30T11:59:00Z,COR,Natural,1,NA,Flood,-1.7,NA,6.6,Herring,Forage Fish,Fish,127,NA,
2019-05-22T00:00:00Z,1899-12-30T15:36:00Z,FAM,Armored,0,NA,Flood,-0.5,NA,6,Surf Smelt,Forage Fish,Fish,126,NA,
2019-09-30T00:00:00Z,1899-12-30T13:29:00Z,SHR,Restored,1,NA,NA,NA,NA,14,Tube Snout,Sygnathid,Fish,126,NA,
2018-06-13T00:00:00Z,1899-12-30T11:58:00Z,COR,Armored,1,GS,Flood,NA,NA,5.114754098360656,Herring,Forage Fish,Fish,125,NA,
2018-06-13T00:00:00Z,1899-12-30T10:45:00Z,COR,Restored,1,GS,Flood,NA,NA,1.180327868852459,Snake Prickleback,Stichaeid,Fish,125,NA,
2018-06-13T00:00:00Z,1899-12-30T10:45:00Z,COR,Restored,1,GS,Flood,NA,NA,1.180327868852459,Snake Prickleback,Stichaeid,Fish,125,NA,
2018-07-18T00:00:00Z,1899-12-30T11:40:00Z,EDG,Natural,0,NA,NA,NA,NA,NA,Chum,Salmon,Fish,125,NA,
2018-09-12T00:00:00Z,1899-12-30T12:35:00Z,COR,Armored,0,"TBF, MS",NA,NA,NA,NA,Crescent Gunnel,Pholidae,Fish,125,NA,
2019-05-20T00:00:00Z,1899-12-30T11:32:00Z,SHR,Natural,0,NA,Ebb,-1.5,6.5,5,Saddleback Gunnel,Pholidae,Fish,125,NA,
2019-05-20T00:00:00Z,1899-12-30T11:32:00Z,SHR,Natural,0,NA,Ebb,-1.5,6.5,5,Saddleback Gunnel,Pholidae,Fish,125,NA,
2019-05-20T00:00:00Z,1899-12-30T12:15:00Z,SHR,Restored,0,NA,Ebb,-2.2,NA,3,Tube Snout,Aulorhynchus,Fish,125,NA,
2019-05-20T00:00:00Z,1899-12-30T12:15:00Z,SHR,Restored,0,NA,Ebb,-2.2,NA,3,Tube Snout,Aulorhynchus,Fish,125,NA,
2019-05-20T00:00:00Z,1899-12-30T12:15:00Z,SHR,Restored,0,NA,Ebb,-2.2,NA,3,Tube Snout,Aulorhynchus,Fish,125,NA,
2019-05-21T00:00:00Z,1899-12-30T11:00:00Z,COR,Natural,1,NA,Ebb,1.9,NA,5,Chinook,Salmon,Fish,125,NA,
2019-05-21T00:00:00Z,1899-12-30T11:00:00Z,COR,Natural,1,NA,Ebb,1.9,NA,5,Herring,Forage Fish,Fish,125,NA,
2019-05-21T00:00:00Z,1899-12-30T11:00:00Z,COR,Natural,1,NA,Ebb,1.9,NA,5,Herring,Forage Fish,Fish,125,NA,
2019-05-21T00:00:00Z,1899-12-30T11:00:00Z,COR,Natural,1,NA,Ebb,1.9,NA,5,Herring,Forage Fish,Fish,125,NA,
2019-05-21T00:00:00Z,1899-12-30T11:00:00Z,COR,Natural,1,NA,Ebb,1.9,NA,5,Herring,Forage Fish,Fish,125,NA,
2019-05-21T00:00:00Z,1899-12-30T11:00:00Z,COR,Natural,1,NA,Ebb,1.9,NA,5,Herring,Forage Fish,Fish,125,NA,
2019-05-21T00:00:00Z,1899-12-30T11:00:00Z,COR,Natural,1,NA,Ebb,1.9,NA,5,Herring,Forage Fish,Fish,125,NA,
2019-06-18T00:00:00Z,1899-12-30T14:30:00Z,FAM,Restored,0,NA,Flood,-0.5,NA,9,Snake Prickleback,Stichaeid,Fish,125,NA,
2019-06-20T00:00:00Z,1899-12-30T16:05:00Z,SHR,Natural,0,NA,Flood,2.1,NA,8,Crescent Gunnel,Pholidae,Fish,125,NA,
2019-06-20T00:00:00Z,1899-12-30T11:27:00Z,EDG,Natural,2,NA,Ebb,3,NA,51,Chinook,Salmon,Fish,125,hatchery,
2019-07-16T00:00:00Z,1899-12-30T11:59:00Z,COR,Natural,1,NA,Flood,-1.7,NA,6.6,Chinook,Salmon,Fish,125,NA,
2019-07-16T00:00:00Z,1899-12-30T11:59:00Z,COR,Natural,1,NA,Flood,-1.7,NA,6.6,Herring,Forage Fish,Fish,125,NA,
2019-07-16T00:00:00Z,1899-12-30T13:45:00Z,COR,Armored,0,NA,Flood,0,NA,7,Chinook,Salmon,Fish,125,Hatchery,
2019-07-16T00:00:00Z,1899-12-30T13:45:00Z,COR,Armored,0,NA,Flood,0,NA,7,Surf Smelt,Forage Fish,Fish,125,NA,
2018-07-12T00:00:00Z,1899-12-30T16:30:00Z,COR,Restored,0,TBF,NA,NA,NA,NA,Chinook,Salmon,Fish,124,NA,
2018-09-06T00:00:00Z,1899-12-30T09:32:00Z,DOK,Armored,2,"JS, BF",NA,NA,NA,NA,Surf Smelt,Forage Fish,Fish,124,NA,
2019-09-30T00:00:00Z,1899-12-30T13:29:00Z,SHR,Restored,1,NA,NA,NA,NA,14,Tube Snout,Sygnathid,Fish,124,NA,
2019-05-21T00:00:00Z,1899-12-30T11:00:00Z,COR,Natural,1,NA,Ebb,1.9,NA,5,Herring,Forage Fish,Fish,123,NA,
2019-07-15T00:00:00Z,1899-12-30T12:20:00Z,FAM,Armored,0,NA,Flood,-0.7,NA,6,Chinook,Salmon,Fish,123,Wild,
2019-09-30T00:00:00Z,1899-12-30T13:29:00Z,SHR,Restored,1,NA,NA,NA,NA,14,Tube Snout,Sygnathid,Fish,123,NA,
2019-05-20T00:00:00Z,1899-12-30T12:15:00Z,SHR,Restored,0,NA,Ebb,-2.2,NA,3,Tube Snout,Aulorhynchus,Fish,122,NA,
2019-05-21T00:00:00Z,1899-12-30T12:00:00Z,COR,Restored,0,NA,Ebb,-0.3,NA,4,Crescent Gunnel,Pholidae,Fish,122,NA,
2019-05-21T00:00:00Z,1899-12-30T12:00:00Z,COR,Restored,0,NA,Ebb,-0.3,NA,4,Pipefish,Sygnathid,Fish,122,NA,
2019-05-22T00:00:00Z,1899-12-30T16:24:00Z,FAM,Natural,0,NA,Flood,0.5,NA,17.5,Snake Prickleback,Stichaeid,Fish,122,NA,
2019-07-16T00:00:00Z,1899-12-30T11:59:00Z,COR,Natural,1,NA,Flood,-1.7,NA,6.6,Chum,Salmon,Fish,122,NA,
2019-07-16T00:00:00Z,1899-12-30T11:59:00Z,COR,Natural,1,NA,Flood,-1.7,NA,6.6,Chinook,Salmon,Fish,122,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,122,NA,
2019-09-30T00:00:00Z,1899-12-30T13:29:00Z,SHR,Restored,1,NA,NA,NA,NA,14,Tube Snout,Sygnathid,Fish,122,NA,
2019-09-30T00:00:00Z,1899-12-30T13:29:00Z,SHR,Restored,1,NA,NA,NA,NA,14,Tube Snout,Sygnathid,Fish,122,NA,
2018-07-12T00:00:00Z,1899-12-30T15:00:00Z,COR,Natural,1,TBF,NA,NA,NA,NA,Chinook,Salmon,Fish,121,NA,
2019-06-20T00:00:00Z,1899-12-30T15:25:00Z,SHR,Armored,2,NA,Flood,0.4,NA,50,Chinook,Salmon,Fish,121,hatchery,
2018-09-12T00:00:00Z,1899-12-30T11:39:00Z,COR,Restored,0,"TBF, MS",NA,NA,NA,NA,Dungeness Crab,Decapod,Benthic invertebrate,120,NA,
2018-06-11T00:00:00Z,1899-12-30T12:50:00Z,SHR,Natural,1,GS,Flood,NA,NA,3.540983606557377,Coho,Salmon,Fish,120,Hatchery,
2018-06-14T00:00:00Z,1899-12-30T10:43:00Z,EDG,Natural,0,GS,Flood,NA,NA,1.5,Shiner Perch,Perch,Fish,120,NA,
2018-07-12T00:00:00Z,1899-12-30T11:11:00Z,TUR,Armored,2,GS,NA,NA,NA,6.6,Chinook,Salmon,Fish,120,NA,
2018-07-12T00:00:00Z,1899-12-30T11:11:00Z,TUR,Armored,2,GS,NA,NA,NA,6.6,Chinook,Salmon,Fish,120,NA,
2018-07-12T00:00:00Z,1899-12-30T11:40:00Z,TUR,Armored,1,GS,NA,NA,NA,2.4,Chinook,Salmon,Fish,120,NA,
2018-07-12T00:00:00Z,1899-12-30T15:00:00Z,COR,Natural,1,TBF,NA,NA,NA,NA,Chinook,Salmon,Fish,120,H,
2018-07-12T00:00:00Z,1899-12-30T15:00:00Z,COR,Natural,1,TBF,NA,NA,NA,NA,Chinook,Salmon,Fish,120,H,
2018-07-12T00:00:00Z,1899-12-30T15:00:00Z,COR,Natural,1,TBF,NA,NA,NA,NA,Herring,Forage Fish,Fish,120,NA,
2018-07-12T00:00:00Z,1899-12-30T16:30:00Z,COR,Restored,0,TBF,NA,NA,NA,NA,Chinook,Salmon,Fish,120,NA,
2018-07-19T00:00:00Z,1899-12-30T11:20:00Z,DOK,Natural,2,GS/OS,NA,NA,NA,NA,Chum,Salmon,Fish,120,Hatchery,
2018-09-12T00:00:00Z,1899-12-30T09:47:00Z,TUR,Restored,0,"JS, GS",NA,NA,NA,NA,Striped Perch,Perch,Fish,120,NA,
2018-09-12T00:00:00Z,1899-12-30T11:39:00Z,COR,Restored,0,"TBF, MS",NA,NA,NA,NA,Buffalo Sculpin,Cottidae,Fish,120,NA,
2019-04-29T00:00:00Z,1899-12-30T15:08:00Z,FAM,Restored,0,NA,Ebb,4.1,NA,10,Surf Smelt,Forage Fish,Fish,120,NA,
2019-05-21T00:00:00Z,1899-12-30T11:00:00Z,COR,Natural,1,NA,Ebb,1.9,NA,5,Chinook,Salmon,Fish,120,NA,
2019-05-21T00:00:00Z,1899-12-30T11:00:00Z,COR,Natural,1,NA,Ebb,1.9,NA,5,Herring,Forage Fish,Fish,120,NA,
2019-05-21T00:00:00Z,1899-12-30T11:00:00Z,COR,Natural,1,NA,Ebb,1.9,NA,5,Herring,Forage Fish,Fish,120,NA,
2019-05-21T00:00:00Z,1899-12-30T12:00:00Z,COR,Restored,0,NA,Ebb,-0.3,NA,4,Herring,Forage Fish,Fish,120,NA,
2019-05-21T00:00:00Z,1899-12-30T12:00:00Z,COR,Restored,0,NA,Ebb,-0.3,NA,4,Pipefish,Sygnathid,Fish,120,NA,
2019-05-22T00:00:00Z,1899-12-30T16:24:00Z,FAM,Natural,0,NA,Flood,0.5,NA,17.5,Snake Prickleback,Stichaeid,Fish,120,NA,
2019-05-30T00:00:00Z,1899-12-30T10:24:00Z,EDG,Armored,2,NA,Low,1.9,NA,44,Chinook,Salmon,Fish,120,hatchery,
2019-06-18T00:00:00Z,1899-12-30T10:24:00Z,COR,Restored,0,NA,Ebb,0.2,NA,4,Tube Snout,Sygnathid,Fish,120,NA,
2019-06-18T00:00:00Z,1899-12-30T11:05:00Z,COR,Natural,0,NA,Ebb,-0.5,NA,3,Striped Perch,Perch,Fish,120,NA,
2019-06-18T00:00:00Z,1899-12-30T11:05:00Z,COR,Natural,0,NA,Ebb,-0.5,NA,3,Pile Perch,Perch,Fish,120,NA,
2019-06-18T00:00:00Z,1899-12-30T14:30:00Z,FAM,Restored,0,NA,Flood,-0.5,NA,9,Snake Prickleback,Stichaeid,Fish,120,NA,
2019-06-18T00:00:00Z,1899-12-30T14:30:00Z,FAM,Restored,0,NA,Flood,-0.5,NA,9,Snake Prickleback,Stichaeid,Fish,120,NA,
2019-06-18T00:00:00Z,1899-12-30T14:30:00Z,FAM,Restored,0,NA,Flood,-0.5,NA,9,Snake Prickleback,Stichaeid,Fish,120,NA,
2019-07-16T00:00:00Z,1899-12-30T11:59:00Z,COR,Natural,1,NA,Flood,-1.7,NA,6.6,Herring,Forage Fish,Fish,120,NA,
2019-07-16T00:00:00Z,1899-12-30T11:59:00Z,COR,Natural,1,NA,Flood,-1.7,NA,6.6,Herring,Forage Fish,Fish,120,NA,
2019-07-16T00:00:00Z,1899-12-30T11:59:00Z,COR,Natural,1,NA,Flood,-1.7,NA,6.6,Surf Smelt,Forage Fish,Fish,120,NA,
2019-07-16T00:00:00Z,1899-12-30T12:57:00Z,COR,Restored,0,NA,Flood,-1.1,NA,4,Snake Prickleback,Stichaeid,Fish,120,NA,
2019-07-31T00:00:00Z,1899-12-30T11:15:00Z,EDG,Armored,0,NA,Ebb,-2.8,NA,14.7,Chinook,Salmon,Fish,120,NA,
2019-07-31T00:00:00Z,1899-12-30T11:15:00Z,EDG,Armored,0,NA,Ebb,-2.8,NA,14.7,Chinook,Salmon,Fish,120,Hatchery,
2019-08-13T00:00:00Z,1899-12-30T09:49:00Z,COR,Natural,2,NA,NA,NA,NA,19.9,Chinook,Salmon,Fish,120,NA,
2019-08-13T00:00:00Z,1899-12-30T09:58:00Z,COR,Restored,1,NA,NA,NA,NA,4,Saddleback Gunnel,Pholidae,Fish,120,NA,
2019-08-13T00:00:00Z,1899-12-30T10:15:00Z,COR,Restored,2,NA,NA,NA,NA,13,Chinook,Salmon,Fish,120,NA,
2019-09-06T00:00:00Z,1899-12-30T08:28:00Z,COR,Natural,1,NA,NA,NA,NA,4.5,Shiner Perch,Perch,Fish,120,NA,
2019-09-30T00:00:00Z,1899-12-30T13:29:00Z,SHR,Restored,1,NA,NA,NA,NA,14,Tube Snout,Sygnathid,Fish,120,NA,
2019-05-22T00:00:00Z,1899-12-30T15:36:00Z,FAM,Armored,0,NA,Flood,-0.5,NA,6,Shiner Perch,Perch,Fish,119,NA,
2019-09-30T00:00:00Z,1899-12-30T13:29:00Z,SHR,Restored,1,NA,NA,NA,NA,14,Tube Snout,Sygnathid,Fish,119,NA,
2019-05-21T00:00:00Z,1899-12-30T11:00:00Z,COR,Natural,1,NA,Ebb,1.9,NA,5,Herring,Forage Fish,Fish,118,NA,
2019-05-21T00:00:00Z,1899-12-30T12:00:00Z,COR,Restored,0,NA,Ebb,-0.3,NA,4,Herring,Forage Fish,Fish,118,NA,
2019-05-21T00:00:00Z,1899-12-30T12:41:00Z,COR,Armored,2,NA,Ebb,-1.4,NA,22,Chum,Salmon,Fish,118,NA,
2019-09-30T00:00:00Z,1899-12-30T13:29:00Z,SHR,Restored,1,NA,NA,NA,NA,14,Tube Snout,Sygnathid,Fish,118,NA,
2019-09-30T00:00:00Z,1899-12-30T13:29:00Z,SHR,Restored,1,NA,NA,NA,NA,14,Tube Snout,Sygnathid,Fish,118,NA,
2019-09-30T00:00:00Z,1899-12-30T13:29:00Z,SHR,Restored,1,NA,NA,NA,NA,14,Tube Snout,Sygnathid,Fish,118,NA,
2018-07-12T00:00:00Z,1899-12-30T15:21:00Z,COR,Natural,0,TBF,NA,NA,NA,NA,Surf Smelt,Forage Fish,Fish,117,Male,
2019-05-22T00:00:00Z,1899-12-30T16:24:00Z,FAM,Natural,0,NA,Flood,0.5,NA,17.5,Snake Prickleback,Stichaeid,Fish,117,NA,
2019-06-18T00:00:00Z,1899-12-30T10:24:00Z,COR,Restored,0,NA,Ebb,0.2,NA,4,Tidepool Snailfish,Liparidae,Fish,117,NA,
2019-07-15T00:00:00Z,1899-12-30T11:27:00Z,FAM,Restored,0,NA,Flood,-1.4,NA,4,Shiner Perch,Perch,Fish,117,NA,
2019-07-16T00:00:00Z,1899-12-30T12:57:00Z,COR,Restored,0,NA,Flood,-1.1,NA,4,Crescent Gunnel,Pholidae,Fish,117,NA,
2018-07-12T00:00:00Z,1899-12-30T15:00:00Z,COR,Natural,1,TBF,NA,NA,NA,NA,Chinook,Salmon,Fish,116,NA,
2018-09-12T00:00:00Z,1899-12-30T11:28:00Z,COR,Restored,1,"TBF, MS",NA,NA,NA,NA,Shiner Perch,Perch,Fish,116,NA,
2019-06-18T00:00:00Z,1899-12-30T14:30:00Z,FAM,Restored,0,NA,Flood,-0.5,NA,9,Snake Prickleback,Stichaeid,Fish,116,NA,
2019-08-20T00:00:00Z,1899-12-30T15:20:00Z,SHR,Natural,0,NA,NA,NA,NA,7.1,Shiner Perch,Perch,Fish,116,NA,
2019-09-06T00:00:00Z,1899-12-30T08:15:00Z,COR,Restored,0,NA,NA,NA,NA,4,Staghorn Sculpin,Cottidae,Fish,116,NA,
2018-06-13T00:00:00Z,1899-12-30T11:23:00Z,COR,Natural,1,GS,Flood,NA,NA,0.8852459016393442,Snake Prickleback,Stichaeid,Fish,115,NA,
2018-06-13T00:00:00Z,1899-12-30T11:23:00Z,COR,Natural,1,GS,Flood,NA,NA,0.8852459016393442,Snake Prickleback,Stichaeid,Fish,115,NA,
2018-06-13T00:00:00Z,1899-12-30T10:27:00Z,COR,Restored,2,GS,Flood,NA,NA,3.836065573770492,Coho,Salmon,Fish,115,NA,
2018-06-14T00:00:00Z,1899-12-30T12:10:00Z,EDG,Restored,0,GS,Flood,NA,NA,1.180327868852459,Shiner Perch,Perch,Fish,115,NA,
2018-06-14T00:00:00Z,1899-12-30T10:43:00Z,EDG,Natural,0,GS,Flood,NA,NA,1.5,Shiner Perch,Perch,Fish,115,NA,
2018-06-14T00:00:00Z,1899-12-30T10:43:00Z,EDG,Natural,0,GS,Flood,NA,NA,1.5,Shiner Perch,Perch,Fish,115,NA,
2018-07-12T00:00:00Z,1899-12-30T11:11:00Z,TUR,Armored,2,GS,NA,NA,NA,6.6,Chum,Salmon,Fish,115,NA,
2018-07-12T00:00:00Z,1899-12-30T11:11:00Z,TUR,Armored,2,GS,NA,NA,NA,6.6,Chinook,Salmon,Fish,115,NA,
2018-07-12T00:00:00Z,1899-12-30T15:00:00Z,COR,Natural,1,TBF,NA,NA,NA,NA,Chinook,Salmon,Fish,115,H,
2018-07-12T00:00:00Z,1899-12-30T15:00:00Z,COR,Natural,1,TBF,NA,NA,NA,NA,Chinook,Salmon,Fish,115,NA,
2018-07-12T00:00:00Z,1899-12-30T15:00:00Z,COR,Natural,1,TBF,NA,NA,NA,NA,Chinook,Salmon,Fish,115,H,
2018-07-12T00:00:00Z,1899-12-30T15:00:00Z,COR,Natural,1,TBF,NA,NA,NA,NA,Chinook,Salmon,Fish,115,NA,
2018-07-12T00:00:00Z,1899-12-30T15:00:00Z,COR,Natural,1,TBF,NA,NA,NA,NA,Herring,Forage Fish,Fish,115,NA,
2018-07-12T00:00:00Z,1899-12-30T15:00:00Z,COR,Natural,1,TBF,NA,NA,NA,NA,Surf Smelt,Forage Fish,Fish,115,NA,
2018-08-29T00:00:00Z,1899-12-30T11:11:00Z,COR,Restored,0,"JS, GS",NA,NA,NA,NA,Chinook,Salmon,Fish,115,Hatchery,
2018-08-29T00:00:00Z,1899-12-30T10:46:00Z,COR,Natural,0,"JS, GS",NA,NA,NA,NA,Shiner Perch,Perch,Fish,115,NA,
2018-09-06T00:00:00Z,1899-12-30T09:32:00Z,DOK,Armored,2,"JS, BF",NA,NA,NA,NA,Herring,Forage Fish,Fish,115,NA,
2018-09-06T00:00:00Z,1899-12-30T09:32:00Z,DOK,Armored,2,"JS, BF",NA,NA,NA,NA,Surf Smelt,Forage Fish,Fish,115,NA,
2018-09-06T00:00:00Z,1899-12-30T09:32:00Z,DOK,Armored,2,"JS, BF",NA,NA,NA,NA,Surf Smelt,Forage Fish,Fish,115,NA,
2018-09-12T00:00:00Z,1899-12-30T09:47:00Z,TUR,Restored,0,"JS, GS",NA,NA,NA,NA,Striped Perch,Perch,Fish,115,NA,
2018-09-12T00:00:00Z,1899-12-30T09:47:00Z,TUR,Restored,0,"JS, GS",NA,NA,NA,NA,Striped Perch,Perch,Fish,115,NA,
2019-05-30T00:00:00Z,1899-12-30T09:39:00Z,EDG,Natural,0,NA,Ebb,2.2,NA,4,Shiner Perch,Perch,Fish,115,NA,
2019-06-18T00:00:00Z,1899-12-30T10:24:00Z,COR,Restored,0,NA,Ebb,0.2,NA,4,Shiner Perch,Perch,Fish,115,NA,
2019-06-18T00:00:00Z,1899-12-30T11:05:00Z,COR,Natural,0,NA,Ebb,-0.5,NA,3,Chinook,Salmon,Fish,115,NA,
2019-06-18T00:00:00Z,1899-12-30T14:30:00Z,FAM,Restored,0,NA,Flood,-0.5,NA,9,Snake Prickleback,Stichaeid,Fish,115,NA,
